time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010478869695	5.54907	-8.21397	-3.32851	-1.965	0.535153	radar	0.437022	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.64047	-8.0711	-3.42122	-1.95264	0.469209	lidar	0.010085	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.75114	-7.94692	-2.52791	-2.12797	-0.839941	radar	0.647191	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.84724	-7.85673	-2.52298	-2.1704	-0.827757	lidar	0.00231033	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.9585	-7.75776	-2.49751	-2.31819	-1.43899	radar	0.100172	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.12005	-7.65781	-2.94163	-2.45187	-1.62351	lidar	0.0758908	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.18711	-7.57418	-2.5515	-2.29859	-0.0324379	radar	0.471178	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.3061	-7.44161	-2.9889	-2.28538	0.11773	lidar	0.105028	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.41212	-7.33811	-2.81459	-2.37267	-0.607678	radar	0.116169	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.53702	-7.24431	-2.84761	-2.41071	-0.618685	lidar	0.0178744	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.63655	-7.16191	-2.74842	-2.39064	-0.170613	radar	0.157667	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.75076	-7.04507	-2.97855	-2.39098	-0.114632	lidar	0.0205162	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.8644	-6.97261	-2.99132	-2.57743	-1.62623	radar	0.503833	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.95893	-6.92312	-2.64134	-2.66777	-1.66769	lidar	0.0378766	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.05122	-6.86558	-2.04003	-2.70311	-1.21468	radar	0.264614	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.20351	-6.75993	-2.57728	-2.68839	-0.737983	lidar	0.271302	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.29678	-6.67643	-2.19781	-2.60157	0.0550393	radar	0.242748	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.40726	-6.5601	-2.59988	-2.52299	0.391482	lidar	0.0836821	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.51815	-6.51354	-3.00656	-2.72843	-1.04949	radar	0.502082	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.6474	-6.43892	-3.02586	-2.7807	-1.04439	lidar	0.00256487	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.80574	-6.37825	-3.52661	-2.86792	-1.36065	radar	0.0798739	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.95493	-6.33042	-3.45628	-2.95724	-1.45903	lidar	0.00855681	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.03744	-6.27285	-1.29805	-2.87291	-0.232579	radar	1.39573	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.13783	-6.17383	-1.70489	-2.74792	0.330509	lidar	0.160321	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.21135	-6.10426	-1.72787	-2.65991	0.609699	radar	0.380634	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.31718	-5.97404	-2.25045	-2.46371	1.22242	lidar	0.190854	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.44997	-5.97877	-3.25175	-3.09831	-2.45889	radar	2.03947	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.66446	-5.89882	-3.68802	-3.15879	-2.28642	lidar	0.302523	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.75626	-5.882	-1.98601	-3.23058	-1.83565	radar	1.09181	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.93991	-5.76662	-2.37441	-3.02583	-0.531742	lidar	1.09639	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.01644	-5.70508	-1.63574	-2.88842	0.27221	radar	0.622787	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.14316	-5.54544	-2.2452	-2.48188	1.78582	lidar	0.895333	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.24467	-5.50263	-2.86229	-2.70897	0.154927	radar	0.471641	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.37415	-5.37358	-3.09842	-2.64532	0.305039	lidar	0.141638	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.43278	-5.27005	-1.75505	-2.42034	1.72117	radar	0.95199	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.52733	-5.0973	-2.44349	-2.17687	2.32008	lidar	0.23322	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.59997	-5.06159	-2.195	-2.50717	-0.571349	radar	1.263	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.76159	-4.90018	-3.12051	-2.52856	-0.704151	lidar	0.396799	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.86579	-4.82205	-2.37404	-2.49493	-0.0875102	radar	0.413487	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.96585	-4.69138	-2.6428	-2.43315	0.247469	lidar	0.0913237	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0613	-4.59145	-3.00423	-2.45402	-0.0417941	radar	0.146131	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1592	-4.44942	-3.22377	-2.40859	0.152115	lidar	0.0249231	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2469	-4.30925	-2.89922	-2.29416	0.790992	radar	0.244845	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3233	-4.16675	-2.95954	-2.24325	0.821787	lidar	0.0042939	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4331	-4.06086	-3.383	-2.39532	-0.565067	radar	0.401117	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5466	-3.93405	-3.30333	-2.43857	-0.60407	lidar	0.00915173	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.647	-3.83268	-2.7555	-2.43467	-0.269501	radar	0.0770519	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7349	-3.73549	-2.67555	-2.47417	-0.375624	lidar	0.0161336	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8335	-3.63639	-2.49652	-2.4596	-0.128781	radar	0.14221	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9309	-3.4707	-2.90916	-2.35401	0.340333	lidar	0.0996118	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9895	-3.3294	-2.26283	-2.11998	1.62063	radar	0.499205	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0251	-3.17007	-2.57913	-1.97382	1.83512	lidar	0.0489922	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.0719	-3.05741	-2.6175	-2.03351	0.745852	radar	0.364185	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1465	-2.87317	-3.10213	-1.98311	0.730596	lidar	0.0588201	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1387	-2.73167	-2.5194	-1.6492	2.84024	radar	1.03596	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1274	-2.56614	-2.75571	-1.47955	2.90717	lidar	0.0156197	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.1253	-2.48107	-1.80601	-1.43418	2.06924	radar	0.449509	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.1395	-2.30918	-2.34492	-1.41285	1.50044	lidar	0.252756	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.2121	-2.21857	-0.311501	-1.78676	-1.44832	radar	2.53095	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3073	-2.0135	-1.88912	-2.18159	-2.71132	lidar	0.982827	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2453	-2.08812	1.20974	-1.88263	-0.286551	radar	3.04898	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.2593	-1.91287	-0.53667	-1.58198	1.49978	lidar	5.96799	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2475	-1.85135	-0.668766	-1.531	1.32303	radar	1.15856	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2777	-1.54812	-3.03422	-1.65743	0.372441	lidar	4.18853	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2188	-1.39052	-3.3788	-0.936143	3.21853	radar	1.20373	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.0823	-1.12394	-4.37427	-0.759717	3.32281	lidar	0.791574	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	10.9721	-1.01707	-3.02085	-0.662262	2.67605	radar	0.516574	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	10.8719	-0.808813	-3.3784	-0.759318	1.50326	lidar	0.917517	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.8039	-0.67333	-2.59264	-0.833304	0.641372	radar	0.330807	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.7754	-0.473199	-2.95072	-1.03644	-0.28819	lidar	0.452769	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6063	-0.380603	-4.52079	-0.587249	2.2613	radar	1.54476	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.475	-0.25136	-4.32644	-0.488106	2.28148	lidar	0.377058	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.373	-0.194921	-2.44587	-0.395906	1.94026	radar	0.75482	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.2927	-0.14466	-2.24014	-0.291283	1.96834	lidar	0.216339	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.1549	-0.10236	-3.01137	-0.180901	2.00496	radar	0.14676	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0321	-0.0552015	-2.95988	-0.139358	1.74514	lidar	0.0493595	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.88341	-0.0250711	-3.21374	-0.0828711	1.59438	radar	0.0299195	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.74999	0.0367996	-3.20204	-0.141979	1.06033	lidar	0.0683866	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.63787	0.0665657	-2.5176	-0.13212	0.860894	radar	0.106341	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.54302	0.130214	-2.44736	-0.214508	0.403024	lidar	0.107705	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.41187	0.153434	-3.13338	-0.164213	0.548415	radar	0.369389	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.26885	0.159368	-3.16114	-0.0670307	0.789468	lidar	0.0299617	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.11228	0.182786	-3.29562	-0.0606059	0.648296	radar	0.0289407	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.95544	0.229538	-3.39718	-0.122433	0.289335	lidar	0.0586422	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.80763	0.253402	-3.48453	-0.119202	0.253957	radar	0.23499	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.64905	0.260473	-3.48442	-0.0625806	0.413482	lidar	0.00762056	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.48615	0.263259	-3.37102	-0.0215365	0.483321	radar	0.0108711	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.34147	0.254857	-3.29493	0.0377393	0.612457	lidar	0.0228892	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.19173	0.22737	-3.35882	0.123088	0.820799	radar	0.121677	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.03731	0.168507	-3.40308	0.255234	1.15536	lidar	0.0348069	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.81753	0.143692	-4.69147	0.203098	0.626511	radar	0.455827	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.62908	0.129078	-4.5865	0.14497	0.267093	lidar	0.0384981	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.52613	0.123354	-2.72261	0.139323	0.259228	radar	0.914559	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.41869	0.139589	-2.59221	0.0626344	-0.103605	lidar	0.0849681	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.2698	0.116601	-3.19347	0.0842614	0.000614083	radar	0.146224	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.138	0.0651849	-3.09532	0.187731	0.409359	lidar	0.107939	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.02403	-0.0031715	-2.66817	0.335838	0.926192	radar	0.149891	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.92721	-0.11413	-2.70127	0.558591	1.57753	lidar	0.162773	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.8217	-0.211287	-2.93693	0.692321	1.72463	radar	0.0704815	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.74575	-0.340237	-2.98127	0.838771	1.91776	lidar	0.0300606	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.63371	-0.442467	-3.49525	0.784101	1.03453	radar	0.334169	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.54492	-0.563772	-3.25731	0.805268	0.889862	lidar	0.0416801	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.4549	-0.720817	-3.45588	0.908662	1.05894	radar	0.310891	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.36874	-0.923207	-3.78158	1.03343	1.33282	lidar	0.0570229	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.35615	-1.12053	-3.40375	1.39919	3.18816	radar	0.54286	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.35856	-1.26308	-3.18143	1.54353	3.13716	lidar	0.0208279	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.34348	-1.37069	-2.24223	1.53486	1.85326	radar	0.432751	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.32944	-1.52579	-2.54308	1.6059	1.6225	lidar	0.124656	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.33559	-1.67672	-2.61034	1.67354	1.43107	radar	0.42053	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.33441	-1.8254	-2.70445	1.74571	1.38654	lidar	0.0321044	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.33045	-1.968	-2.25783	1.71046	0.672928	radar	0.234314	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.32425	-2.11308	-2.47777	1.71323	0.505651	lidar	0.088653	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.31866	-2.25308	-2.67389	1.6863	0.277259	radar	0.0560854	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.30646	-2.40883	-2.91153	1.65931	0.0894388	lidar	0.105922	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.34643	-2.57984	-3.88635	1.87092	1.40153	radar	0.524645	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.41099	-2.74983	-3.71705	2.01131	1.63319	lidar	0.139688	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.46277	-2.89353	-2.99691	2.06544	1.3605	radar	0.165439	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.53214	-3.02127	-2.95935	2.17203	1.49183	lidar	0.0162811	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.57877	-3.17376	-2.3929	2.11594	0.778173	radar	0.741126	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.57293	-3.38934	-2.8613	1.85289	-0.46798	lidar	0.605938	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.61467	-3.56041	-3.70089	1.87309	-0.106606	radar	0.282105	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.64125	-3.73596	-3.68591	1.87878	-0.0630928	lidar	0.00162722	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.70208	-3.88226	-3.48808	1.94375	0.218621	radar	0.0638877	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.80879	-3.96017	-2.95134	2.17523	1.06611	lidar	0.338024	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.9114	-4.12648	-3.35711	2.2205	0.980444	radar	0.930227	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	6.96937	-4.30714	-3.49744	2.14178	0.432332	lidar	0.0959511	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.01624	-4.43354	-2.6761	2.08599	0.00973241	radar	0.162912	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.05895	-4.55218	-2.67136	2.08127	-0.00950548	lidar	0.000766342	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.13223	-4.70442	-3.34309	2.08283	0.0514479	radar	0.123134	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.16633	-4.84631	-3.2562	2.03888	-0.121017	lidar	0.102459	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.26732	-5.01569	-4.11952	2.1132	0.309518	radar	0.1754	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.35448	-5.16494	-3.9744	2.17733	0.497252	lidar	0.0384084	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.40884	-5.29294	-3.23716	2.14094	0.182982	radar	0.236549	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.46183	-5.43804	-3.31371	2.10078	-0.0163706	lidar	0.0167171	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.53352	-5.56189	-3.17107	2.1208	0.0774211	radar	0.134087	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.63416	-5.66051	-3.08312	2.24908	0.554746	lidar	0.0832808	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.71856	-5.78369	-2.87378	2.25825	0.445553	radar	0.134191	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.76227	-5.9367	-2.98507	2.14167	-0.0904559	lidar	0.0829693	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.83948	-6.0564	-3.1657	2.15775	0.0171925	radar	0.061271	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	7.9326	-6.15781	-3.12463	2.25497	0.371739	lidar	0.0399975	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.04584	-6.30224	-4.08993	2.28694	0.470731	radar	0.19858	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.14689	-6.44146	-4.11414	2.29139	0.396389	lidar	0.0026702	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.2228	-6.55156	-2.62875	2.26845	0.13597	radar	0.525101	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.27351	-6.65776	-2.57154	2.22865	-0.0333985	lidar	0.0380946	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.34215	-6.7781	-3.06257	2.19518	-0.119195	radar	0.288956	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.37357	-6.93505	-3.11994	2.04145	-0.668595	lidar	0.0784457	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.48488	-7.11025	-4.03897	2.08528	-0.289252	radar	0.544633	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.55544	-7.26145	-3.94402	2.0978	-0.182286	lidar	0.0196715	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.64411	-7.39964	-3.45474	2.11552	-0.119524	radar	0.0784849	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.75351	-7.47204	-3.14088	2.28063	0.542083	lidar	0.182186	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.82957	-7.58698	-3.39285	2.28083	0.4593	radar	0.354626	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.87309	-7.74152	-3.41823	2.15174	-0.134045	lidar	0.101829	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	8.91778	-7.86423	-2.91624	2.07625	-0.426833	radar	0.361749	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	8.93857	-8.03737	-3.1387	1.92145	-0.917028	lidar	0.120981	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	8.96854	-8.16559	-2.91277	1.85393	-0.997189	radar	0.075843	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.0126	-8.25538	-2.67496	1.92761	-0.531643	lidar	0.0703456	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.06172	-8.40114	-3.2818	1.93589	-0.315703	radar	0.094073	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.13395	-8.52415	-3.22961	2.03685	0.115762	lidar	0.0865488	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.20344	-8.67932	-3.8805	2.06442	0.286022	radar	0.424019	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.31365	-8.8298	-3.95649	2.1762	0.628889	lidar	0.150872	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.39817	-8.95998	-3.24084	2.20049	0.548274	radar	0.101546	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.44762	-9.13266	-3.40799	2.10769	0.0728164	lidar	0.0966522	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.51169	-9.27383	-3.31432	2.07234	-0.103865	radar	0.0816571	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.55766	-9.42647	-3.43835	2.01267	-0.318463	lidar	0.0594365	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.59516	-9.55311	-2.62365	1.94198	-0.614754	radar	0.181213	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.63327	-9.66384	-2.62558	1.94914	-0.467761	lidar	0.0160949	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.66714	-9.78858	-2.72394	1.91169	-0.501593	radar	0.0128929	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.65514	-9.94177	-2.87558	1.76908	-0.915448	lidar	0.0495558	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.69715	-10.0887	-3.8303	1.83939	-0.283713	radar	0.466089	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.73418	-10.2387	-3.78884	1.88329	-0.0771326	lidar	0.0322589	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.7741	-10.4004	-3.52772	1.87653	-0.112047	radar	0.0343849	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.84244	-10.5348	-3.41773	1.98038	0.287965	lidar	0.0570665	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.87796	-10.6609	-2.63385	1.95875	0.067221	radar	0.136174	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.85818	-10.8301	-2.84131	1.79862	-0.551981	lidar	0.115133	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.86672	-10.9568	-2.84071	1.74853	-0.604243	radar	0.199451	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.85078	-11.1146	-3.032	1.66328	-0.798204	lidar	0.0824125	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.86001	-11.2749	-3.33546	1.64883	-0.642819	radar	0.0404458	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.83984	-11.433	-3.37649	1.62214	-0.615399	lidar	0.0196783	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.84385	-11.6029	-3.34934	1.60305	-0.592743	radar	0.157346	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.82934	-11.7418	-3.21989	1.61883	-0.414316	lidar	0.0115189	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.81649	-11.8743	-2.96493	1.57241	-0.568302	radar	0.0194947	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.75646	-12.0308	-3.18273	1.46002	-0.89396	lidar	0.0487496	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.66894	-12.1359	-1.9261	1.17043	-2.23819	radar	0.63914	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.5634	-12.2231	-2.15861	0.975853	-2.49336	lidar	0.0279415	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.56527	-12.3308	-2.78831	1.36915	0.441772	radar	1.38384	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.40821	-12.5632	-3.79174	1.26716	0.118601	lidar	0.479928	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.32785	-12.6366	-2.12537	1.06104	-1.401	radar	1.06525	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.19525	-12.7469	-2.56891	0.885357	-1.84416	lidar	0.126964	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
